评论时间,评论者,弹幕内容
2022/4/4 14:04,知名_铁憨憨,奶奶的，是哪个帅哥美女现在还在刷视频[doge]
2022/4/2 12:00,轻影雪,哦耶
2022/4/3 0:26,低调的鼠鼠,弹幕呢
2022/4/5 19:42,阿刑不坐舟,说吧，这个视频是不是马老师给你出的主意[doge]
2022/4/5 19:42,阿刑不坐舟,说吧，这个视频是不是马老师给你出的主意[doge]
2022/4/5 8:10,草莓味的含宝,为什么我一个视频在四天内刷到了四次[呆]
2022/4/5 9:22,JK家的蚊子,应该是因为视频内有广告所以做了推广吧
2022/4/2 18:49,Mr林北,这老马服传统了，不充钱，野蛮人都打不过[辣眼睛]
2022/4/5 0:57,可耐的小婷婷呀么么囍,老番茄好厉害👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
2022/4/9 5:54,刘点水,谢谢你，电报侠
2022/4/5 17:21,逃离的央央澈,这游戏广告还挺有意思
2022/4/4 14:11,V5RQ,[喜极而泣][喜极而泣][喜极而泣]
2022/4/5 17:35,性感头皮在线发麻,第三次看到[笑哭]虽然是老番茄[笑哭]
2022/4/2 17:08,驱寒除零,偷妈头
2022/4/4 22:16,老八淦扒鸭,[吃瓜]
2022/4/4 0:04,阿----------,好耶！
2022/4/3 23:59,某114mmの屑钢板,托马头你还好，我是偷run头（多伦多）
2022/4/5 10:42,星空11223344,关注一下魏县六中
2022/4/5 8:35,up主的男妈妈,马骑盾平原
2022/4/2 16:30,食雪的mur猫,播放量和点赞数都是114（114万和11.4万）[笑哭]
2022/4/2 12:01,望月星星,太好了！不枉我等了半个小时[打call][打call][打call]
2022/4/4 22:54,藏在那满天星光里,哈哈哈哈哈哈
2022/4/2 12:01,老婆在逃皮皮限,我来
2022/4/4 22:18,清风QFFz,[吃瓜]
2022/4/5 11:20,#NAME?,二刷好耶！
2022/4/5 13:41,是九九九九九儿,看成了为什么我骑兵长长这样
2022/4/5 12:02,莓莓厘坐串头啊哦,@茉枳Bojra
2022/4/5 14:19,茉枳Bojra,[哦呼][哦呼][哦呼]
2022/4/5 12:59,马虎同学,老番茄!老番茄!赛高!
2022/4/2 12:01,诗诗ちゃん,oooo
2022/4/2 12:01,木小夕夕夕,噢？
2022/4/2 12:27,啵哩啵哩困了,马der堡笑死我了
2022/4/2 12:05,拾柒菌,“人类从历史中的到的唯一教训，就是他们根本不会从历史中得到任何教训”“而在那场战争的余烬之上，下一场战争的种子已然种下”
2022/4/2 12:06,拾柒菌,黑格尔所言确实
2022/4/2 12:15,时不时时钟,别让老番茄演傻子了太像了（指哎嘿嘿嘿，嘿，嘿）
2022/4/10 8:59,菜又爱玩的很,【重返帝国-就只能打个蛮族玩个锤子-哔哩哔哩】https://b23.tv/SWvELpe
2022/4/2 12:17,亚必的星空,老番茄的说话方式怎么开始向雀巢那边靠近了
2022/4/2 13:00,何乐逍遥,笑吐了[doge][doge]
2022/4/2 12:07,siu熊,ohhhhh[打call][打call]
2022/4/2 12:03,景顾咕咕,人类从历史中得到的唯一教训就是他们根本不会从历史中得到任何教训
2022/4/2 18:07,在下是饭,2260
2022/4/2 12:22,拾柒菌,离谱中透着一丝合理
2022/4/2 13:41,sjjdicifjf,真牛逼均线先走股价后走
2022/4/3 14:40,漂浮的土豆ypy,有陌生人帮忙付个外卖吗，实在太饿了两天没吃饭了
2022/4/2 12:01,たすけて-,111[打call]
2022/4/2 12:01,囤囤囡囡囝囝,哼哼
2022/4/2 12:02,逆方Ss,趁现在没人切切是我的了[doge]
2022/4/2 12:01,囤囤囡囡囝囝,哼哼
2022/4/2 12:02,逆方Ss,趁现在没人切切是我的了[doge]
2022/4/2 12:16,齐田氏,为什么刷不到蹭饭挑战了
2022/4/2 12:58,nidie腿,一刷一个赞真好玩[doge]
2022/4/2 12:08,大帅说染墨掉分,这位同学你好，现在是网课时间，请你关掉B站[脱单doge]
2022/4/2 12:08,阿巴阿巴与十四大盗,我天哪，老番茄又拉了吗，评论不破万？？？[奸笑]
2022/4/2 13:01,社会像个疯人院,这个重返帝国估计有一大半都是为了去白嫖10QB，要不然就这能第一？
2022/4/2 12:10,Narcissa__,温馨提示：现在是网课时间请退出B站[脱单doge]
2022/4/2 14:59,bili_35763709366,让我看看有多少人在上体育课的时候刷b站[doge]
2022/4/2 15:00,羽毛_依qiu,在上地理
2022/4/2 12:44,达芬奇焗蟹黄,如果这条评论火了，第23楼的同志请就地**番茄麻酱辣酱番茄酱，不如我滴欧尼酱[妙啊][妙啊]
2022/4/9 14:51,四叶草与剪刀,以前视频里有广告播放量再高也上不去热门，还会被限制流量，现在一个纯为了广告而做的视频都能上每周必看，很难不让人想到这个广告到b站是不是也收钱了
2022/4/2 15:50,孤独De唐,不会有人开着分屏来逛b站吧，不会吧不会吧[doge]
2022/4/2 15:53,东方七楽,我左手手机，右手鼠标
2022/4/3 20:14,荒野乱斗-曹吧,https://b23.tv/BV1jR4y1F7qx番总你看看这个👍
2022/4/3 20:15,荒野乱斗-曹吧,帮忙顶一下呗
2022/4/2 13:51,艾瑞莉亚托克斯,论B站一哥特码头对12点的执着[吃瓜]
2022/4/2 19:20,八百万比利看着你,我们不妨猜一猜请UP的钱会从哪出来管他的反正我直接白嫖[OK]
2022/4/4 18:20,飛んで,但是这个评论数量……
2022/4/4 21:58,nj王312,我还见过千万播放评论就一千多条的，只是看完评论的人少罢了
2022/4/4 22:36,沐霖有点呆,有一说一，番茄的每个视频我都三连，但只有三四个会评论[脱单doge]
2022/4/4 16:12,灰机尾页君,让蛋蛋照着番茄的剧本做一个五毛钱游戏，在B站吸收的玩家，怕都比广告里的游戏多←_←
2022/4/2 12:19,26006726534_bili,18分钟!！!好耶ヾ(✿ﾟ▽ﾟ)ノ
2022/4/2 12:10,黑白花呀呀呀,九分钟前[doge]
2022/4/2 12:06,S仍怜故乡水,五分钟
2022/4/2 12:13,中二病の南屿,十三分钟！
2022/4/2 12:10,为boy忍痛花硬币改名,9分钟！！番茄熟了
2022/4/2 12:03,明亮却月天,一分钟前[脱单doge]
2022/4/2 12:02,不乖-ki,一分钟前！！
2022/4/2 12:15,面包不是蛋糕,14分钟还热乎。
2022/4/2 12:02,恋顺0720,一分钟前。
2022/4/2 12:19,_冥瞳_,第19分钟看完
2022/4/2 12:09,喵喵个锤锤哦,八分钟！
2022/4/2 12:04,锲泪幻花-SHARI,3分钟，[热词系列_热乎]
2022/4/2 12:08,阿栋老师,8分钟
2022/4/2 12:17,乱78糟哈哈哈哈,袜16分钟[doge]
2022/4/2 12:45,小灰灰又迷路了,重返帝国真不错，我直接白嫖了69个q币[吃瓜]
2022/4/2 12:18,厨房里的厨师,十七分钟
2022/4/2 12:23,gaosutuixue,16分钟前[doge]
2022/4/2 12:28,CODM帥菜,27分钟！
2022/4/2 12:27,摆烂の旅行者,26分钟前[脱单doge]
2022/4/2 12:47,米米7856585,才47分钟
2022/4/2 12:01,奇怪的怪怪奇,一分钟！！
2022/4/2 12:56,昵称雏,55分钟[热词系列_三连]换置顶
2022/4/2 12:10,一位路过的皇珈骑士,重返帝国还是挺好玩的，升到15级白嫖了一百多qb就卸载了[点赞]
2022/4/2 12:13,苏苏小霖熹,迟了10分钟评论就700＋了[藏狐]
2022/4/2 14:14,你是不是以为我没头像,谢谢弹幕把我拉回了网课！
2022/4/2 13:41,YEU_5,一块小小的手机屏幕，偷码头的这个恰饭视频我竟然在首页刷到两次[OK]（什么叫B站一哥啊.jpg；甲方给的是真多）[doge]
2022/4/2 19:24,抱歉拿成左轮了,关于你的评论突然蹦出来吓到我这件事
2022/4/3 12:28,Infinite-Lo,“发一条友善的评论”
2022/4/2 13:10,汴水之上,我看弹幕有人说番茄的广告费四百万往上了…[疑惑][疑惑][疑惑]这也太离谱了吧，还是说这是真的
2022/4/2 13:12,别放香菜就行,？他们能看到番茄的收款记录
2022/4/3 15:01,霍姆格伦十年老粉,一千七百万粉丝评论的只有两千七百条？而且还不算一人发很多条的和没有关注就发评论的
2022/4/3 20:04,nj王312,罗翔2200万粉丝播放量也就一百多万
2022/4/2 15:11,嚟爱橄榄,温馨提示:屏幕前的你不要再刷评论了！滚去上网课！
2022/4/7 21:35,提刀夜袭男厕所,接下来播放——？
2022/4/2 23:34,小婳妙妙屋_,这播放量..？
2022/4/2 16:33,愉悦犯雨瘾,传下去，老番茄第一个就要打马哥
2022/4/7 19:30,能不能别回他消息,我白嫖完48+12QB直接撤退沙场！
2022/4/3 22:28,起来嗨睡你妹,求大家一件事我这b站的关注出问题了我关注阿婆主的最常访问的刷新刷不走怎么办[笑哭][笑哭][笑哭]
2022/4/2 21:42,花花送给你芽,我以为是番茄打破了自己每周六中午十二点发的规律[妙啊]看了评论才反应过来[捂脸]今天周六只不过我还在上学[大哭]
2022/4/2 12:02,要姜不要酱,有些人嘴上说着第一，却连一个赞都不愿意点一下[doge]
2022/4/2 12:01,齐眉会遇见举案吗,1赞42投币，大家都是慈善家[脱单doge]
2022/4/8 9:39,是谁吃掉了我的脑子,没有以前勤劳了呀，老番茄
2022/4/8 1:01,DeathMorgan,经典三个视频两个恰饭，而且还是低创。。。我真的不知道你现在的视频是怎么了，还养了一堆云玩家和饭圈
2022/4/8 22:51,杜王町优秀市民,确实确实，感觉有点难受
2022/4/9 12:03,boss克星昆仑,不要急，高质量正片这不就来了嘛[妙啊]
2022/4/7 22:47,HCl溶液,老番茄大学的博士已经写了检查核酸的代码出来了，老番茄还在嘿嘿，嘿嘿嘿
2022/4/7 22:47,HCl溶液,doge
2022/4/7 19:12,破铁头,老番茄什么时候确诊新冠呀？
2022/4/8 10:30,哈撒给㗵,？[辣眼睛]
2022/4/7 3:02,永不落幕的朋克公主,所以，凭什么这种东西能有这么大的流量，还有这UP主，有点离谱[脸红]
2022/4/5 23:58,纪杉菌敲勇的,杀手47已无，番茄不复存在[口罩]
2022/4/5 22:42,络韵,确实没有什么游戏内容
2022/4/5 22:39,灵魂走失掉,单人慢才
2022/4/5 17:25,世易时移QAQ,批哩批哩广告越来越多了
2022/4/5 16:47,ZERO零Alice,怎么全是广告最近
2022/4/5 16:12,老猫大叔cat,更新了[星星眼]广告[呆]
2022/4/5 10:52,小小运河,[思考][疑惑]
2022/4/5 9:18,樱薏米,【“哭完了吗挂了”-哔哩哔哩】https://b23.tv/hJVfXbk
2022/4/5 9:03,Alopex-prince,【ins第二弹-哔哩哔哩】https://b23.tv/H5Lsbzb
2022/4/4 20:47,Justen,我不是很懂，一个恰饭的视频为什么能上排行榜第一。游戏区现在这么尴尬吗？一点好内容都没有？
2022/4/4 21:16,月鲁,因为up的粉丝数不是十七万，也不是一百七十万，而是一千七百万...
2022/4/4 21:23,花生位花生酱,因为内容好啊，管他是什么类型，茄哥有一些恰饭也有千万播放啊
2022/4/4 21:39,nj王312,恰饭就代表没有好内容了吗，没必要专门去攻击游戏区
2022/4/4 19:30,一名普通的密,https://www.bilibili.com/video/BV1Nu411i7sY?t=0.0
2022/4/4 15:45,还真有人取这个昵称,看不得这个开头
2022/4/4 15:14,bili广告位,BV1w5411U7bK新人up主帮忙点点赞支持一下谢谢！！
2022/4/4 14:59,#NAME?,https://b23.tv/Sm14MdC
2022/4/3 23:55,肖万是我的超人,点踩谢谢
2022/4/4 0:13,#NAME?,上次见到这游戏是在哔站的广告上，广告图是aoe，把我骗进去，结果毫无关系，从此见一次踩一次
2022/4/3 23:39,也许额额,BV1bu411i7ZKBV1S94y1o7LvBV18a411473o完整版。。
2022/4/3 23:40,柴郡鹦鹉,什么情况？∑(￣□￣;)
2022/4/3 22:36,Chirstys,有什么好看的
2022/4/5 0:10,花生位花生酱,你可以不看
2022/4/3 14:19,桃色满园香,这个马族不会就是腾讯把，下面的都是游戏玩家，快跑，兄弟们。
2022/4/3 14:19,漂浮的土豆ypy,两天没吃饭了实在太饿了，有陌生人帮忙代付个外卖吗，一点办法没有了
2022/4/2 23:35,小小的石头鱼,先好好抓抓视频质量再恰饭吧[保卫萝卜_白眼][保卫萝卜_白眼]
2022/4/2 23:52,bili_1644387358,具体指出几点好吗[给心心][保卫萝卜_白眼][保卫萝卜_白眼]
2022/4/3 0:29,某幻Hans_茄,他不恰饭你养他？？
2022/4/3 0:28,某幻Hans_茄,老番茄视频质量还不好吗[疑惑][疑惑][疑惑]
2022/4/2 23:01,鬼畜大佬十年,我们数学老师在课上讲过这样一件事儿:2021年高考，我校本有11个达清北分数线的，但最后就走了10个。有一个文科女生，无论校长、教导主任怎么劝都不听，执意要去复旦。当问及原因时，她的回答很简洁:“上海市山清水秀，国际大都市；大复旦地灵人杰，追随老番茄。”
2022/4/2 22:13,原神老头环单推人,与其给这种平凡的游戏打广告，不如多玩玩原神，把中国游戏玩家的品味带起来
2022/4/3 7:59,髏孄銶攪,依渊丁真，鉴定为钓
2022/4/3 8:25,东科菇,依渊丁真，鉴定为钓
2022/4/2 22:39,屑暮逸,依渊丁真，鉴定为钓
2022/4/2 21:59,苏丶仪,以前3-4天一更，现在降一倍，以前认真游戏认真配音改编剧情，现在一个月能见一局游戏吗，不是恰饭就是vlog，在要不随便p个图拖着图动就是特色了，小王与警长更5期鸽了，夏洛特更两期就断了，是打算榨干账号价值，转行了吗？
2022/4/2 22:05,阿正-Official,要恰饭的嘛要恰饭的嘛
2022/4/2 22:14,bili_1644387358,回复@阿正-Official:我求求你多了解了解再说话，三四天一更的高强度更新他也只有几回好吧？他好几次恰饭都是这个风格你怎么之前不说？福尔摩斯系列直播说了因为画面等原因不会再做了，魔法师系列都去年暑假的事儿了，直播也早说过不会更了，你都不会自己去了解的吗？一上来就跟催命鬼似的[辣眼睛]
2022/4/2 22:14,bili_1644387358,我求求你多了解了解再说话，三四天一更的高强度更新他也只有几回好吧？他好几次恰饭都是这个风格你怎么之前不说？福尔摩斯系列直播说了因为画面等原因不会再做了，魔法师系列都去年暑假的事儿了，直播也早说过不会更了，你都不会自己去了解的吗？一上来就跟催命鬼似的[辣眼睛]
2022/4/2 20:27,罗玲玲快去瘦,老番茄真名是什么？
2022/4/2 21:01,夜空中的星星眨眼睛,自己百度搜，最好不要在下面提哦
2022/4/2 20:27,罗玲玲快去瘦,老番茄真名是什么？
2022/4/2 20:19,君额上似可跑马耶,我翘了，sb广告
2022/4/2 20:08,一个不存在于现实的人,翻到的是我爹。【最多不超过3个】
2022/4/3 22:46,咖小西D,[doge]
2022/4/3 20:02,一个不存在于现实的人,回复@重返帝国手游:焯，我为什么在这排，不应该在最后吗喂
2022/4/3 16:13,重返帝国手游,玩这么大的吗[doge]
2022/4/2 19:54,阿尔创,这拍的啥
2022/4/2 19:03,哇我真丑,778493927，闲聊群，可以加入，谢谢配合
2022/4/2 19:00,小飞猪----,大哥，能别什么广告都接吗
2022/4/2 19:03,bili_1644387358,问问大哥，这游戏咋了[哦呼]
2022/4/2 19:06,在下铲哥有何不可,回覆@bili_1644387358:腾讯的东西你觉得好吗[tv_调侃]
2022/4/2 19:55,东欧舰的废柴重水菌,吃饭的事，有什么不体面的[吃瓜]
2022/4/2 18:58,风丶丶雪,1703.9w粉丝？[疑惑]
2022/4/2 18:59,木子水子,看他视频播放量最前面那几个就知道了，千万播放量视频好几个
2022/4/2 19:03,bili_1644387358,怎么了吗[脸红]
2022/4/2 19:07,云子酱__,？？？怎么了
2022/4/2 18:29,昆西激推托帕,感觉你做视频越来越没有之前的好玩了，番茄，你想要做的是什么？
2022/4/2 19:11,云子酱__,他不是神，也不能在一千万粉丝面前做到尽善尽美，合乎每个人的胃口，有没有一种可能，他一直没有改变，只是来来去去的人变了，大环境变了？
2022/4/2 19:11,偷偷喝水的猫猫,以前纯粹图一乐，上大学开始目标就变成赚钱了，和b站的性质改变也有关系
2022/4/2 20:35,昆西激推托帕,（耸肩）
2022/4/2 17:58,万事屋阿可,腾讯游戏
2022/4/2 17:35,流云星期,剪得挺好的，但是有点缺陷，给up提三点建议...展开
2022/4/2 17:35,流云星期,[doge][doge][doge]
2022/4/2 15:38,Bili-LC,虽然但是...开头祖国地图少东西...
2022/4/2 15:48,dontdieonlilinky,我也想说
2022/4/2 23:05,不要悲伤珂朵莉,确实少东西了
2022/4/2 15:34,见我鸭脖了吗,好尬呀
2022/4/2 14:55,澹台穆席,[妙啊][妙啊][妙啊]给我赞到一千我去吃老坛酸菜好嘛
2022/4/2 14:56,kili冰霞,助力每一个梦想
2022/4/2 14:55,太空仁北北,助力每一个梦想[doge]
2022/4/2 15:00,苍风一个连,助力每一个梦想[doge]
2022/4/2 13:28,发一条友善的评论,有点怀念老番茄19年左右的风格（
2022/4/2 13:30,发一条友善的评论,（其实是指18年）
2022/4/2 13:19,手抓饼awa,我先去尿尿
2022/4/2 13:28,发一条友善的评论,有点怀念老番茄19年左右的风格（
2022/4/2 13:30,发一条友善的评论,（其实是指18年）
2022/4/2 13:19,手抓饼awa,我先去尿尿
2022/4/2 13:15,Great-bless,谁知道这家伙这么火？有什么本事……
2022/4/2 12:44,洛洛2322,茄茄是不是忘了使命必达100万点赞的坑了
2022/4/2 19:13,花生位花生酱,上海疫情知道的，门都出不去，暂时拍不了
2022/4/2 12:40,lvysf,拉了
2022/4/2 12:34,阿俞的B站ID,2:02某幻友情出演[嗑瓜子]
2022/4/2 12:42,崇罄菌筒,[辣眼睛]
2022/4/2 12:43,烛火uu,[辣眼睛][辣眼睛][辣眼睛]
2022/4/2 12:33,是网管呀,虽然是我最喜欢的up恰的广告，但我还是毛骨悚然。资本的力量到底有多强大，它能随意将刚出的游戏推广到所有平台上，有能有多容易控制引导舆论的走向？
2022/4/2 12:32,飞羽曦i,熟悉的恰饭时间，然鹅这游戏是真的不行_(:з)∠)_
2022/4/2 12:33,马心钰,好好玩，1秒前发布，甚至能看见刚点的赞[小电视_笑]
2022/4/2 12:28,二中女王李伟,这款游戏我氪了一个648，被暴虐了！[呆]
2022/4/2 13:10,别放香菜就行,腾讯一定理性消费啊哥[笑哭]
2022/4/2 12:23,Lay的瑞,让我看看今天又是谁在厕所看老番茄的视频[doge]
2022/4/2 12:23,#NAME?,被你发现了
2022/4/2 12:23,养猪厂丶厂长丶,就是👴🏻
2022/4/2 12:26,Lay的瑞,回复@-l_x-y_:[doge]你被我监视了
2022/4/2 12:17,APF小疯F,15分钟，1.5万赞，不愧是茄茄
2022/4/2 12:12,六磅十六便士,今天生日，可不可以要祝福[脸红][脸红]
2022/4/2 12:18,崔县宙的集体记忆名录,[十一周年_生日快乐]
2022/4/2 12:29,阿零落落落,生日快乐！[鸡腿]
